,artistName,artistId,songName,songId,availableMarket,songPopularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,aritstPopularity,artistGenre
40,Katy Perry,6jJ0s89eD6GaHleKKya26X,Roar,6F5c58TMEs1byxUstkzVeM,"AD,AE,AR,AT,AU,BE,BG,BH,BO,BR,CA,CH,CL,CO,CR,CY,CZ,DE,DK,DO,DZ,EC,EE,EG,ES,FI,FR,GB,GR,GT,HK,HN,HU,ID,IE,IL,IN,IS,IT,JO,JP,KW,LB,LI,LT,LU,LV,MA,MC,MT,MX,MY,NI,NL,NO,NZ,OM,PA,PE,PH,PL,PS,PT,PY,QA,RO,SA,SE,SG,SK,SV,TH,TN,TR,TW,US,UY,VN,ZA",78.0,0.8051209103840683,0.8153119295608289,0.09090909090909091,0.7165599377580946,1.0,0.5707656612529003,0.0009670090454113881,0.0,0.15733563020384728,0.19628339140534262,0.4676265463137842,89.0,"chicago rap,hip hop,pop rap,rap"
41,Vance Joy,10exVja0key0uqUkk6LJRT,Riptide,3JvrhDOgAt6p7K8mDyZwRd,"AD,AE,AR,AT,BE,BG,BH,BO,BR,CA,CH,CL,CO,CR,CY,CZ,DE,DK,DO,DZ,EC,EE,EG,ES,FI,FR,GB,GR,GT,HK,HN,HU,ID,IE,IL,IS,IT,JO,JP,KW,LB,LI,LT,LU,LV,MA,MC,MT,MX,MY,NI,NL,NO,OM,PA,PE,PH,PL,PS,PT,PY,QA,RO,SA,SE,SG,SK,SV,TH,TN,TR,TW,US,UY,VN,ZA",79.0,0.8776671408250355,0.3858047890046172,0.36363636363636365,0.5998563648333235,1.0,0.028074245939675176,0.0168985196422798,0.0006275346851654215,0.10422049956933677,0.46922183507549364,0.418324380452468,26.0,
42,Drake,3TVXtAsR1Inumwj472S9r4,"Hold On, We're Going Home",2aSC2xhRxOLiiZZVjhbylH,"AD,AE,AR,AT,AU,BE,BG,BH,BO,BR,CA,CH,CL,CO,CR,CY,CZ,DE,DK,DO,DZ,EC,EE,EG,ES,FI,FR,GB,GR,GT,HK,HN,HU,ID,IE,IL,IN,IS,IT,JO,KW,LB,LI,LT,LU,LV,MA,MC,MT,MX,MY,NI,NL,NO,NZ,OM,PA,PE,PH,PL,PS,PT,PY,QA,RO,SA,SG,SK,SV,TH,TN,TR,TW,US,UY,VN,ZA",70.0,0.2318634423897583,0.8604101793192311,0.18181818181818182,0.786761625471303,1.0,0.030394431554524363,0.00044348242800150553,0.0,0.28653459661211594,0.4343786295005807,0.831375146148626,79.0,"britpop,madchester,permanent wave,rock"
43,Calvin Harris,7CajNmpbOovFoOoasH2HaY,Summer,6YUTL4dYpB9xZO5qExPf05,"AD,AE,AR,AT,AU,BE,BG,BH,BO,BR,CA,CH,CL,CO,CR,CY,CZ,DE,DK,DO,DZ,EC,EE,EG,ES,FI,FR,GB,GR,GT,HK,HN,HU,ID,IE,IL,IN,IS,IT,JO,JP,KW,LB,LI,LT,LU,LV,MA,MC,MT,MX,MY,NI,NL,NO,NZ,OM,PA,PE,PH,PL,PS,PT,PY,QA,RO,SA,SE,SG,SK,SV,TH,TN,TR,TW,US,UY,VN,ZA",80.0,0.2702702702702703,0.7766562869107699,0.09090909090909091,0.9087318211742177,1.0,0.057772621809744774,0.020555891220991555,6.47812166488794e-05,0.04895205282802183,0.5435540069686412,0.3617290915483169,85.0,"australian dance,australian pop,dance pop,pop"
44,The Naked And Famous,0oeUpvxWsC8bWS6SnpU8b9,Young Blood,25nzKGDiua1lE9Qo5V19GL,"AR,AT,BE,BG,BR,CA,CH,CR,DE,DK,EE,ES,FI,FR,GB,HK,HU,ID,IE,IL,IN,IS,JP,LT,LU,LV,MX,MY,NL,NO,PL,PT,SA,SE,SG,TR,TW,US,ZA",66.0,0.7795163584637269,0.8786642327928702,0.09090909090909091,0.7145251062301755,1.0,0.5174013921113689,0.07970081446530167,0.0,0.31093884582256676,0.6736353077816493,0.5494370722853147,81.0,"east coast hip hop,gangster rap,hip hop,pop rap,rap,southern hip hop"
45,Two Door Cinema Club,536BYVgOnRky0xjsPT96zl,What You Know,3UjtIALeg72qmJiKPWBvM3,"CA,US",70.0,0.33712660028449504,0.9538279823902074,0.5454545454545454,0.7626428870668502,1.0,0.06334106728538283,0.09412130811850801,0.09146211312700106,0.11139821992535168,0.6039488966318235,0.4288879622589058,81.0,"glam metal,hard rock,rock"
46,Bon Iver,4LEiUm1SRbFMgfqnQTwUbQ,Skinny Love,2cbic3TiUENlJX91y67ARR,"AE,AR,AU,BH,BO,BR,CA,CL,CO,CR,CY,DO,DZ,EC,EG,GT,HK,HN,ID,IL,IN,JO,JP,KW,LB,MA,MX,MY,NI,NZ,OM,PA,PE,PH,PS,PY,QA,SA,SG,SV,TH,TN,TR,TW,US,UY,VN,ZA",72.0,0.0,0.3804359497476645,0.2727272727272727,0.5580226225387517,1.0,0.02041763341067284,0.1702991332865329,0.0020811099252934897,0.1128337639965547,0.022067363530778178,0.534867178493463,87.0,"permanent wave,pop"
47,Pitbull,0TnOYISbd1XYRBk9myaseg,Timber (feat. Ke$ha),3cHyrEgdyYRjgJKSOiOtcS,"AD,AR,AT,BE,BG,BO,BR,CA,CH,CL,CO,CR,CY,CZ,DE,DK,DO,DZ,EC,EE,ES,FI,FR,GR,GT,HK,HN,HU,ID,IE,IL,IN,IS,IT,JP,LI,LT,LU,LV,MA,MC,MT,MX,MY,NI,NL,NO,PA,PE,PH,PL,PT,PY,RO,SE,SG,SK,SV,TH,TN,TR,TW,US,UY,VN,ZA",76.0,0.5192034139402559,0.48137012777837423,0.4545454545454546,0.6822670417140464,0.0,0.05870069605568445,0.24449152816897135,0.0,0.08641975308641975,0.4738675958188153,0.03312974727529905,81.0,"dance pop,pop,pop rap"
48,Florence + The Machine,1moxjboGR7GNWYIMWsRjgG,Dog Days Are Over,1YLJVmuzeM2YSUkCCaTNUB,"CA,MX,US",71.0,0.8093883357041253,0.559755180929883,0.6363636363636364,0.6919624154647197,1.0,0.04292343387470996,0.012823162740286697,0.0,0.10565604364053979,0.6062717770034843,0.38609400933715976,74.0,"canadian pop,dance pop,electropop,indie poptimism,pop,post-teen pop"
49,Lorde,163tK9Wjr9P9DmM0AVK7lm,Royals,2dLLR6qlu5UJ5gk0dKz0h3,"AD,AE,AR,AT,AU,BE,BG,BH,BO,BR,CA,CH,CL,CO,CR,CY,CZ,DE,DK,DO,DZ,EC,EE,EG,ES,FI,FR,GB,GR,GT,HK,HN,HU,ID,IE,IL,IN,IS,IT,JO,KW,LB,LI,LT,LU,LV,MA,MC,MT,MX,MY,NI,NL,NO,NZ,OM,PA,PE,PH,PL,PS,PT,PY,QA,RO,SA,SE,SG,SK,SV,TH,TN,TR,TW,US,UY,VN,ZA",78.0,0.09815078236130875,0.6574680554064211,0.8181818181818182,0.553174935663415,1.0,0.028074245939675176,0.0004121335287554048,0.0009594450373532551,0.14585127763422337,0.45296167247386754,0.2591675047217249,68.0,"alternative rock,dance-punk,garage rock,indie pop,indie rock,modern rock,new rave,rock,scottish rock"
50,Maroon 5,04gDigrS5kc9YWfZHwBETP,Moves Like Jagger - Studio Recording From The Voice Performance,7LcfRTgAVTs5pQGEQgUEzN,"CA,CR,MX,US",70.0,0.4395448079658606,0.7734349833565983,0.18181818181818182,0.7424142677598901,1.0,0.06357308584686774,0.0035856870957690057,0.0019957310565635,0.19609532012632788,0.5621370499419279,0.41906840982118776,86.0,"big room,edm,pop"
51,Edward Sharpe & The Magnetic Zeros,7giUHu5pv6YTZgSkxxCcgh,Home,7w5cxTEzp1rfV3KCy0Bd5N,"AR,AU,BO,BR,CA,CL,CO,CR,DO,EC,GT,HN,JP,MX,NI,NZ,PA,PE,PY,SV,US,UY",70.0,0.24039829302987192,0.6166648770535811,0.9090909090909092,0.7473816506074571,1.0,0.11600928074245939,0.020869380213452565,8.175026680896477e-05,0.0724949755957508,0.7328687572590011,0.909506406011103,70.0,"baroque pop,metropopolis,modern rock,pop"
52,Pharrell Williams,2RdwBSPQiwcmiDo9kixcl8,"Happy - From ""Despicable Me 2""",5b88tNINg4Q4nrRbrCXUmg,"AD,AE,AR,AT,AU,BE,BG,BH,BO,BR,CA,CH,CL,CO,CR,CY,CZ,DE,DK,DO,DZ,EC,EE,EG,ES,FI,FR,GB,GR,GT,HK,HN,HU,ID,IE,IL,IN,IS,IT,JO,JP,KW,LB,LI,LT,LU,LV,MA,MC,MT,MX,MY,NI,NL,NO,NZ,OM,PA,PE,PH,PL,PS,PT,PY,QA,RO,SA,SE,SG,SK,SV,TH,TN,TR,TW,US,UY,VN,ZA",80.0,0.49075391180654326,0.760549769139912,0.6363636363636364,0.7925668801244838,0.0,0.03897911832946634,0.005059085360335742,7.043756670224119e-06,0.4587998851564743,0.4076655052264808,0.8759678513903538,86.0,"dance pop,pop,post-teen pop"
53,Foo Fighters,7jy3rLJdDQY21OgRLCZ9sD,Everlong,5UWwZ5lm5PKu6eKsHAGxOk,"AD,AE,AR,AT,AU,BE,BG,BH,BO,BR,CA,CH,CL,CO,CR,CY,CZ,DE,DK,DO,DZ,EC,EE,EG,ES,FI,FR,GB,GR,GT,HK,HN,HU,ID,IE,IL,IN,IS,IT,JO,JP,KW,LB,LI,LT,LU,LV,MA,MC,MT,MX,MY,NI,NL,NO,NZ,OM,PA,PE,PH,PL,PS,PT,PY,QA,RO,SA,SE,SG,SK,SV,TH,TN,TR,TW,US,UY,VN,ZA",78.0,0.3911806543385491,0.7165252872329002,0.09090909090909091,0.6804716021305884,1.0,0.029930394431554534,0.4503492998850331,0.0,0.16738443870226816,0.4715447154471545,0.23553026400778365,77.0,"indie folk,modern rock,pop"
54,The xx,3iOvXCl6edW5Um0fXEBRXy,Intro,0DAsxISzun85PbsqAfIzeC,"CA,US",65.0,0.8065433854907537,0.37506711049071184,0.5454545454545454,0.6359447004608296,0.0,0.162877030162413,0.004306711778429324,2.8601921024546424e-05,0.05455067470571347,0.21254355400696862,0.22203144546101194,96.0,"canadian hip hop,canadian pop,hip hop,pop rap,rap,toronto rap"
55,The XX's,1rC1W1RD96Sp9nlds4YMOb,Intro,2QTHumpkGlw5EyH56ltXo5,"AD,AE,AR,AT,AU,BE,BG,BH,BO,BR,CA,CH,CL,CO,CR,CY,CZ,DE,DK,DO,DZ,EC,EE,EG,ES,FI,FR,GB,GR,GT,HK,HN,HU,ID,IE,IL,IN,IS,IT,JO,JP,KW,LB,LI,LT,LU,LV,MA,MC,MT,MX,MY,NI,NL,NO,NZ,OM,PA,PE,PH,PL,PS,PT,PY,QA,RO,SA,SE,SG,SK,SV,TH,TN,TR,TW,US,UY,VN,ZA",6.0,0.5504978662873399,0.8507462686567164,0.36363636363636365,0.868274582560297,0.0,0.0222737819025522,0.022018839852476258,0.018996798292422623,0.15302899799023828,0.7421602787456446,0.4505220469801402,87.0,"dance pop,edm,electro house,house,pop,progressive house,uk dance"
56,Kings of Leon,2qk9voo8llSGYcZ6xrBzKx,Use Somebody,5VGlqQANWDKJFl0MBG3sg2,"AD,AE,AR,AT,AU,BE,BG,BH,BO,BR,CA,CH,CL,CO,CR,CY,CZ,DE,DK,DO,DZ,EC,EE,EG,ES,FI,FR,GR,GT,HK,HN,HU,ID,IL,IN,IS,IT,JO,JP,KW,LB,LI,LT,LU,LV,MA,MC,MT,MX,MY,NI,NL,NO,NZ,OM,PA,PE,PH,PL,PS,PT,PY,QA,RO,SA,SE,SG,SK,SV,TH,TN,TR,TW,US,UY,VN,ZA",77.0,0.5263157894736842,0.8604101793192311,0.5454545454545454,0.8002872703333535,1.0,0.012064965197215775,2.894548363723303e-05,0.00023585912486659552,0.8822853861613551,0.2950058072009291,0.26280589009623323,59.0,"alternative dance,auckland indie,indie pop,indie rock,indietronica,metropopolis,modern rock,shimmer pop"
57,Karaoke Kings,3epJjkOtpmTZmW3bAtljIB,Use Somebody (Originally Recorded by Kings of Leon) [Karaoke Version],7vCAN2fiyItMioiGKrhPlm,"AD,AE,AR,AT,AU,BE,BG,BH,BO,BR,CA,CH,CL,CO,CR,CY,CZ,DE,DK,DO,DZ,EC,EE,EG,ES,FI,FR,GB,GR,GT,HK,HN,HU,ID,IE,IL,IN,IS,IT,JO,JP,KW,LB,LI,LT,LU,LV,MA,MC,MT,MX,MY,NI,NL,NO,NZ,OM,PA,PE,PH,PL,PS,PT,PY,QA,RO,SA,SE,SG,SK,SV,TH,TN,TR,TW,US,UY,VN,ZA",0.0,0.5007112375533429,0.7272629657468055,0.5454545454545454,0.8273984080435695,0.0,0.03921113689095127,0.0007172628147507856,1.4941302027748133e-05,0.06861900660350272,0.7804878048780487,0.5408848226184929,73.0,"indie pop,indie rock,indietronica,irish rock,modern rock,northern irish indie,rock"
58,alt-J,3XHO7cRUPCLOr6jwp8vsx5,Breezeblocks,3n69hLUdIsSa1WlRmjMZlW,"CA,MX,US",75.0,0.546230440967283,0.21400193278213248,0.36363636363636365,0.24148662397510323,0.0,0.07354988399071924,0.8819191461730205,5.720384204909285e-06,0.1329313809933965,0.005807200929152129,0.028878150882615028,78.0,"chamber pop,eau claire indie,folk-pop,indie folk,melancholia,slow core,stomp and holler"
59,Muse,12Chz98pHFMPJEknJQMWvI,Uprising,4VqPOruhp5EdPBeR92t6lQ,"AD,AE,AR,AT,AU,BE,BG,BH,BO,BR,CA,CH,CL,CO,CR,CY,CZ,DE,DK,DO,DZ,EC,EE,EG,ES,FI,FR,GB,GR,GT,HK,HN,HU,ID,IE,IL,IS,IT,JO,JP,KW,LB,LI,LT,LU,LV,MA,MC,MT,MX,MY,NI,NL,NO,NZ,OM,PA,PE,PH,PL,PS,PT,PY,QA,RO,SA,SE,SG,SK,SV,TH,TN,TR,TW,US,UY,VN,ZA",77.0,0.5291607396870555,0.965639428755503,1.0,0.8364953019330901,1.0,0.16960556844547564,0.030796531641384472,0.0,0.15015790984783234,0.7944250871080138,0.4672259151152428,84.0,"dance pop,latin,miami hip hop,pop,pop rap"
60,Muse Day,5OAqKO2Qs4tIZyBmgBx65f,Uprising of The War,29NMUyPMFI34DHgxHHCctJ,"AD,AE,AR,AT,AU,BE,BG,BH,BO,BR,CA,CH,CL,CO,CR,CY,CZ,DE,DK,DO,DZ,EC,EE,EG,ES,FI,FR,GB,GR,GT,HK,HN,HU,ID,IE,IL,IN,IS,IT,JO,JP,KW,LB,LI,LT,LU,LV,MA,MC,MT,MX,MY,NI,NL,NO,NZ,OM,PA,PE,PH,PL,PS,PT,PY,QA,RO,SA,SE,SG,SK,SV,TH,TN,TR,TW,US,UY,VN,ZA",0.0,0.4025604551920342,0.8013529474927521,0.6363636363636364,0.7630019749835419,1.0,0.1385150812064965,0.04344058767064511,0.004044823906083244,0.11857594028136662,0.16376306620209058,0.6304381597128538,77.0,"art pop,baroque pop,chamber pop,dance pop,folk-pop,pop,uk alternative pop"
61,Ellie Goulding,0X2BH1fck6amBIoJhDVmmJ,Burn,0xMd5bcWTbyXS7wPrBtZA6,"CA,MX,US",67.0,0.5789473684210527,0.395468699667132,0.6363636363636364,0.5097851457298463,1.0,0.2505800464037123,0.11073622471894141,0.0,0.14010910134941143,0.22996515679442509,0.09754960877137042,77.0,"art pop,dance pop,electropop,metropopolis,nz pop,pop"
62,The Lumineers,16oZKvXb6WkQlVAjwo2Wbg,Ho Hey,0W4Kpfp1w2xkY3PrV714B7,US,71.0,0.4366998577524893,0.9044346612262428,0.09090909090909091,0.8102818840146031,1.0,0.09466357308584686,0.0,0.00010779082177161152,0.1013494114269308,0.7247386759581881,0.35916178141888855,81.0,"alternative rock,grunge,permanent wave,post-grunge,rock"
63,Tribute to The Lumineers,0dQ45R2wMoqPaySZ8qO4eU,Ho Hey,5R8YOE3rlIpwCftIpqAHPT,"AD,AE,AR,AT,AU,BE,BG,BH,BO,BR,CA,CH,CL,CO,CR,CY,CZ,DE,DK,DO,DZ,EC,EE,EG,ES,FI,FR,GB,GR,GT,HK,HN,HU,ID,IE,IL,IN,IS,IT,JO,JP,KW,LB,LI,LT,LU,LV,MA,MC,MT,MX,MY,NI,NL,NO,NZ,OM,PA,PE,PH,PL,PS,PT,PY,QA,RO,SA,SE,SG,SK,SV,TH,TN,TR,TW,US,UY,VN,ZA",10.0,0.7297297297297297,0.7455170192204446,1.0,0.8131545873481358,0.0,0.051276102088167054,0.011569206770442668,0.0,0.3927648578811369,0.5993031358885017,0.45132330937722276,88.0,pop
64,The Future Hit Makers,4USFzlJddHfaZpNeXN0JPn,Ho Hey (Originally Performed By the Lumineers),2xsrgFANpxAFiSC82hiOAv,"AD,AE,AR,AT,AU,BE,BG,BH,BO,BR,CA,CH,CL,CO,CR,CY,CZ,DE,DK,DO,DZ,EC,EE,EG,ES,FI,FR,GB,GR,GT,HK,HN,HU,ID,IE,IL,IN,IS,IT,JO,JP,KW,LB,LI,LT,LU,LV,MA,MC,MT,MX,MY,NI,NL,NO,NZ,OM,PA,PE,PH,PL,PS,PT,PY,QA,RO,SA,SE,SG,SK,SV,TH,TN,TR,TW,US,UY,VN,ZA",0.0,0.4736842105263158,0.564050252335445,0.18181818181818182,0.6847208091447725,1.0,0.01577726218097448,0.3050994000447662,0.0005570971184631803,0.2047085845535458,0.038327526132404144,0.3173816707138595,65.0,"folk-pop,indie folk,indie pop,indie rock,la indie,modern rock,stomp and holler"
65,The Karaoke Channel,5UloVKzUNJcjORzhhTWWiJ,Ho Hey,6Fm7iQ15ZWA28VIHlM3vfH,"AD,AE,AR,AT,AU,BE,BG,BH,BO,BR,CA,CH,CL,CO,CR,CY,CZ,DE,DK,DO,DZ,EC,EE,EG,ES,FI,FR,GB,GR,GT,HK,HN,HU,ID,IE,IL,IN,IS,IT,JO,JP,KW,LB,LI,LT,LU,LV,MA,MC,MT,MX,MY,NI,NL,NO,NZ,OM,PA,PE,PH,PL,PS,PT,PY,QA,RO,SA,SE,SG,SK,SV,TH,TN,TR,TW,US,UY,VN,ZA",0.0,0.6230440967283073,0.8142381617094385,0.4545454545454546,0.8020827099168115,0.0,0.36658932714617165,0.22881707854592095,0.0,0.08096468561584841,0.9965156794425089,0.7127310783520159,80.0,"pop,pop rap"
66,Ed Sheeran,6eUKZXaKkcviH0Ku9w2n3V,Thinking out Loud,34gCuhDGsG4bRPIf9bb02f,"AE,AR,AT,AU,BE,BG,BH,BO,BR,CA,CH,CL,CO,CR,CY,CZ,DE,DK,DO,DZ,EC,EE,EG,ES,FI,FR,GB,GR,GT,HK,HN,HU,ID,IE,IL,IT,JO,JP,KW,LB,LT,LU,LV,MA,MT,MX,MY,NI,NL,NO,NZ,OM,PA,PE,PH,PL,PT,PY,QA,RO,SA,SE,SG,SK,SV,TH,TN,TR,TW,US,UY,VN,ZA",84.0,0.28876244665718354,0.8786642327928702,1.0,0.7495361781076069,0.0,0.027610208816705333,3.239386255430412e-05,0.00033084311632870865,0.06617858168245766,0.29268292682926833,0.6967630634387237,80.0,"alternative metal,alternative rock,modern rock,permanent wave,post-grunge,rock"
67,Ed Sheeran;Amy Wadge,2Vvz9VlewaR5wMQPrEZhC2,Thinking Out Loud (Solo Guitar Arrangement),47HyMlh1uTBwY3vtA4Ajcp,"AD,AE,AR,AT,AU,BE,BG,BH,BO,BR,CA,CH,CL,CO,CR,CY,CZ,DE,DK,DO,DZ,EC,EE,EG,ES,FI,FR,GB,GR,GT,HK,HN,HU,ID,IE,IL,IN,IS,IT,JO,JP,KW,LB,LI,LT,LU,LV,MA,MC,MT,MX,MY,NI,NL,NO,NZ,OM,PA,PE,PH,PL,PS,PT,PY,QA,RO,SA,SE,SG,SK,SV,TH,TN,TR,TW,US,UY,VN,ZA",16.0,0.5803698435277382,0.7669923762482551,0.8181818181818182,0.5501825363576517,0.0,0.004640371229698383,0.4796082725147271,0.9871931696905015,0.1343669250645995,0.05574912891986061,0.2249748583482548,71.0,"downtempo,dream pop,electropop,indie pop,indietronica,modern rock,pop"
68,Sam Smith,2wY79sveU1sp5g7SokKOiI,Stay With Me,5Nm9ERjJZ5oyfXZTECKmRt,"AD,AE,AR,AT,AU,BE,BG,BH,BO,BR,CA,CH,CL,CO,CR,CY,CZ,DE,DK,DO,DZ,EC,EE,EG,ES,FI,FR,GB,GR,GT,HK,HN,HU,ID,IE,IL,IN,IS,IT,JO,KW,LB,LI,LT,LU,LV,MA,MC,MT,MX,MY,NI,NL,NO,NZ,OM,PA,PE,PH,PL,PS,PT,PY,QA,RO,SA,SE,SG,SK,SV,TH,TN,TR,TW,US,UY,VN,ZA",85.0,0.28591749644381226,0.7927628046816279,0.9090909090909092,0.7911305284577175,1.0,0.7076566125290024,0.14417505058144892,9.092849519743863e-06,0.29084122882572494,0.6933797909407665,0.09542381057502836,71.0,"downtempo,dream pop,electropop,indie pop,indietronica,modern rock,pop"
69,John Legend,5y2Xq6xcjJb2jVM54GHK3t,All of Me,3U4isOIWM3VvDubwSI3y7a,"AD,AE,AR,AT,AU,BE,BG,BH,BO,BR,CA,CH,CL,CO,CR,CY,CZ,DE,DK,DO,DZ,EC,EE,EG,ES,FI,FR,GB,GR,GT,HK,HN,HU,ID,IE,IL,IN,IS,IT,JO,JP,KW,LB,LI,LT,LU,LV,MA,MC,MT,MX,MY,NI,NL,NO,NZ,OM,PA,PE,PH,PL,PS,PT,PY,QA,RO,SA,SE,SG,SK,SV,TH,TN,TR,TW,US,UY,VN,ZA",86.0,0.09530583214793747,0.6993450016106517,0.0,0.760548207552816,1.0,0.04222737819025522,0.005738311510667926,0.0004450373532550693,0.23916164226241748,0.08013937282229966,0.5247532847670205,77.0,"garage rock,indie rock,modern rock,rock"
70,M.I.A.,0QJIPDAEDILuo8AIq3pMuU,Paper Planes,1kusepF3AacIEtUTYrw4GV,"BR,US",70.0,0.1635846372688478,0.5726403951465693,0.0,0.3799748638458317,1.0,0.028074245939675176,0.002655669751468016,0.5080042689434365,0.06330749354005168,0.17770034843205573,0.5373281987130744,8.0,karaoke
71,Meghan Trainor,6JL8zeS1NmiOftqZTRgdTz,All About That Bass,5jE48hhRu8E6zBDPRSkEq7,"AE,AR,AU,BE,BG,BH,BO,BR,CA,CH,CL,CO,CR,CY,CZ,DK,DO,EC,EE,EG,ES,FI,GB,GR,GT,HK,HN,HU,ID,IE,IL,IN,IS,IT,JO,JP,KW,LB,LI,LT,LU,LV,MT,MX,MY,NI,NL,NO,NZ,OM,PA,PE,PH,PL,PS,PT,PY,QA,RO,SA,SG,SK,SV,TH,TR,TW,US,UY,VN,ZA",70.0,0.5789473684210527,0.6359926983786105,0.4545454545454546,0.6443234185169671,1.0,0.021809744779582356,0.10028659163690784,0.0009381003201707575,0.24490381854722937,0.21138211382113825,0.6313947689012075,74.0,indie rock
72,Passion Pit,7gjAu1qr5C2grXeQFFOGeh,Take a Walk,4Sfa7hdVkqlM8UW5LsSY3F,"AD,AE,AR,AT,AU,BE,BG,BH,BO,BR,CA,CH,CL,CO,CR,CY,CZ,DE,DK,DO,DZ,EC,EE,EG,ES,FI,FR,GB,GR,GT,HK,HN,HU,ID,IE,IL,IN,IS,IT,JO,JP,KW,LB,LI,LT,LU,LV,MA,MC,MT,MX,MY,NI,NL,NO,NZ,OM,PA,PE,PH,PL,PS,PT,PY,QA,RO,SA,SE,SG,SK,SV,TH,TN,TR,TW,US,UY,VN,ZA",69.0,0.5590327169274537,0.9033608933748524,0.18181818181818182,0.8389490693638161,1.0,0.12180974477958237,0.00018119663764246244,0.06830309498399145,0.11857594028136662,0.35656213704994194,0.45109437726377066,80.0,"modern rock,permanent wave,piano rock,post-grunge,rock"
73,R.E.M.,4KWTAlx2RvbpseOGMEmROg,Losing My Religion,31AOj9sFz2gM0O3hMARRBx,"AD,AE,AR,AT,AU,BE,BG,BH,BO,BR,CA,CH,CL,CO,CR,CY,CZ,DE,DK,DO,DZ,EC,EE,EG,ES,FI,FR,GB,GR,GT,HK,HN,HU,ID,IE,IL,IN,IS,IT,JO,JP,KW,LB,LI,LT,LU,LV,MA,MC,MT,MX,MY,NI,NL,NO,NZ,OM,PA,PE,PH,PL,PS,PT,PY,QA,RO,SA,SE,SG,SK,SV,TH,TN,TR,TW,US,UY,VN,ZA",82.0,0.9217638691322901,0.486738967035327,0.0,0.6638338619905442,1.0,0.031090487238979107,0.5903743831842831,0.00020811099252934898,0.09704277921332183,0.7549361207897793,0.4596302746367745,67.0,australian pop
74,LMFAO,3sgFRtyBnxXD5ESfmbK4dl,Party Rock Anthem,0IkKz2J93C94Ei4BvDop7P,"AE,AU,BH,CA,CR,DZ,EG,JO,KW,LB,MA,MX,NZ,OM,QA,SA,TN,US",67.0,0.507823613086771,1.0,0.6363636363636364,1.0000000000000002,0.0,0.09095127610208814,0.009939064009645428,0.759871931696905,0.0700545506747057,0.527293844367015,0.38531727538080396,0.0,
75,Milky Chance,1hzfo8twXdOegF3xireCYs,Stolen Dance,6vECYJHxYmm3Ydt3fF01pE,"CA,US",73.0,0.4978662873399715,0.7659186083968647,0.09090909090909091,0.7799988030402778,1.0,0.04222737819025522,0.32390873959242666,0.0,0.1013494114269308,0.26132404181184665,0.11584782555372963,84.0,"dance pop,edm,electropop,metropopolis,pop,post-teen pop,tropical house,uk pop"
76,Phoenix,1xU878Z1QtBldR7ru9owdU,Lisztomania,7hwcojGiRqYm100tSmpZE3,"CA,US",64.0,0.6770981507823614,0.4319768066144099,0.0,0.5380333951762525,1.0,0.012529002320185605,0.8296709807628524,2.198505869797225e-06,0.08196956646569048,0.28919860627177696,0.057960705437955395,80.0,"folk-pop,indie folk,modern rock,stomp and holler"
77,Iggy Azalea,5yG7ZAZafVaAlMTeBybKAL,Fancy,3oiMJQAWVaxSubJ7b2VUtX,"AU,CA,MX,NZ,US",69.0,0.5917496443812233,0.5189520025770429,0.0,0.7449877311628466,1.0,0.010440835266821331,0.6551621082928915,0.0,0.2291128337639965,0.03600464576074333,0.046072587832258205,2.0,
78,Adele,4dpARuHxo51G3z768sgnrY,Rolling in the Deep,1CkvWZme3pRgbzaxZnTl5X,"AR,BO,BR,CL,CO,CR,DO,EC,GT,HN,MX,NI,PA,PE,PY,SV,US,UY",75.0,0.49359886201991476,0.44378825297970576,0.0,0.5438386498294333,1.0,0.036194895591647326,0.07614793921741025,1.0,0.06589147286821705,0.11730545876887338,0.7089128177455094,25.0,
79,Adele Adkins,6HZ5IH5ksF7cs4mg0HQlSN,Rolling in the Deep,3qathmSUDDztSA2hUBEdEm,"AD,AE,AR,AT,AU,BE,BG,BH,BO,BR,CA,CH,CL,CO,CR,CY,CZ,DE,DK,DO,DZ,EC,EE,EG,ES,FI,FR,GB,GR,GT,HK,HN,HU,ID,IE,IL,IN,IS,IT,JO,JP,KW,LB,LI,LT,LU,LV,MA,MC,MT,MX,MY,NI,NL,NO,NZ,OM,PA,PE,PH,PL,PT,PY,QA,RO,SA,SE,SG,SK,SV,TH,TN,TR,TW,US,UY,VN,ZA",16.0,0.6187766714082503,0.2966820573392033,0.0,0.2031839128613323,1.0,0.025290023201856145,0.03884274911455033,0.0,0.04478897502153317,0.13937282229965153,0.058426745811768765,38.0,karaoke
